country,year,leader,aid,physint,imports,exports,defensive_alliance,democracy,gdp,pop,mindist,fpsim
Papua New Guinea,2003,G.W. Bush,405896,0.804,70,33,0,Anocracy,11736858193.666819,5504078.935657404,5770.91807695454,0.088
Papua New Guinea,2004,G.W. Bush,788445,0.804,57,47,0,Anocracy,11997930337.686821,5660371.024144937,5770.91807695454,0.009
Papua New Guinea,2005,G.W. Bush,741459,0.804,62,61,0,Anocracy,12587876434.928251,5832754.985689269,5770.91807695454,0.066
Papua New Guinea,2006,G.W. Bush,640624,0.804,88,48,0,Anocracy,13286309750.897533,6004381.435815973,5770.91807695454,0.01
Papua New Guinea,2007,G.W. Bush,3318133,0.804,115,72,0,Anocracy,13759564235.2461,6156383.075538289,5770.91807695454,-0.008
Papua New Guinea,2008,G.W. Bush,4376091,0.804,112,77,0,Anocracy,14757245212.794363,6287034.1550677745,5770.91807695454,0.004
Papua New Guinea,2009,Obama,4210042,0.804,107,240,0,Anocracy,15748327403.88395,6439748.213283572,5770.91807695454,0.046
Papua New Guinea,2010,Obama,4747095,0.796,101,211,0,Anocracy,17025873592.493933,6537072.54413988,5770.91807695454,0.016
Papua New Guinea,2011,Obama,3375265,0.787,145,334,0,Anocracy,18242137459.38062,6642506.930681132,5770.91807695454,-0.04
Papua New Guinea,2012,Obama,7511987,0.779,121,428,0,Anocracy,19702276019.46871,6675802.635229892,5770.91807695454,0.105
Papua New Guinea,2013,Obama,12064746,0.781,132,185,0,Anocracy,20629749057.596176,6695860.114311097,5770.91807695454,0.085
Papua New Guinea,2014,Obama,9182661,0.781,100,157,0,Anocracy,21088632749.31254,6709265.23519222,5770.91807695454,0.046
Papua New Guinea,2015,Obama,13495855,0.781,NA,NA,0,Anocracy,21343220815.652878,6682481.776879348,5770.91807695454,0.009
Papua New Guinea,2016,Obama,18416754,0.782,NA,NA,0,Anocracy,NA,NA,5770.91807695454,NA
Papua New Guinea,2017,Trump,14993214,0.774,NA,NA,0,Anocracy,NA,NA,5770.91807695454,NA
Papua New Guinea,2018,Trump,7490329,0.789,NA,NA,0,NA,NA,NA,5770.91807695454,NA
Papua New Guinea,2019,Trump,8300610,0.789,NA,NA,NA,NA,NA,NA,5770.91807695454,NA
Papua New Guinea,2020,Trump,22424918,0.802,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,2021,Biden,39833037,0.802,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,2022,Biden,28145079,0.802,NA,NA,NA,NA,NA,NA,NA,NA
Papua New Guinea,2023,Biden,42718971,0.743,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,1946,Truman,0,0.987,NA,NA,0,Democracy,22192051030.143543,1689595.9914387583,10153.1568747795,0.681
New Zealand,1947,Truman,48646988,0.987,NA,NA,0,Democracy,22799398705.653824,1727179.0005144388,10153.1568747795,0.669
New Zealand,1948,Truman,0,0.987,34,52,0,Democracy,23611506648.355724,1774448.0947377575,10153.1568747795,0.84
New Zealand,1949,Truman,0,0.987,28,46,0,Democracy,24112591261.686916,1792281.5945720552,10153.1568747795,0.736
New Zealand,1950,Truman,0,0.987,69,35,0,Democracy,24797284793.736645,1823010.840208592,10153.1568747795,0.738
New Zealand,1951,Truman,0,0.987,104,60,1,Democracy,24452541639.49053,1865425.9940173107,10153.1568747795,1
New Zealand,1952,Truman,0,0.987,91,65,1,Democracy,24996458705.473732,1924159.8714019642,10153.1568747795,0.857
New Zealand,1953,Eisenhower,0,0.987,64,37,1,Democracy,25912725058.598328,1963030.4792299932,10153.1568747795,0.584
New Zealand,1954,Eisenhower,0,0.987,48,54,1,Democracy,28014834208.738693,2000684.6401078452,10153.1568747795,0.524
New Zealand,1955,Eisenhower,0,0.987,47,66,1,Democracy,29275007423.257107,2043143.2728506224,10153.1568747795,0.502
New Zealand,1956,Eisenhower,0,0.987,69,55,1,Democracy,30046138885.352753,2090680.1466090358,10153.1568747795,0.697
New Zealand,1957,Eisenhower,0,0.987,71,63,1,Democracy,31272345074.75599,2137184.785186828,10153.1568747795,0.827
New Zealand,1958,Eisenhower,0,0.987,121,53,1,Democracy,32777233148.385544,2178179.512766753,10153.1568747795,0.762
New Zealand,1959,Eisenhower,0,0.987,148,52,1,Democracy,34457757828.07585,2235554.8270784486,10153.1568747795,0.654
New Zealand,1960,Eisenhower,0,0.987,129,81,1,Democracy,36735153698.87642,2285282.02682383,6772.15521774266,0.911
New Zealand,1961,Kennedy,0,0.987,140,83,1,Democracy,38928793244.42158,2336115.347682666,6772.15521774266,0.941
New Zealand,1962,Kennedy,0,0.987,152,67,1,Democracy,40598623539.03719,2378546.155586463,6772.15521774266,0.92
New Zealand,1963,Johnson,11429775,0.987,188,85,1,Democracy,42722860985.91529,2431454.023624318,6772.15521774266,0.753
New Zealand,1964,Johnson,0,0.987,162,100,1,Democracy,45048251147.86211,2480572.6531149754,6772.15521774266,NA
New Zealand,1965,Johnson,0,0.987,141,129,1,Democracy,47452735001.80777,2530683.5447416217,6772.15521774266,0.879
New Zealand,1966,Johnson,0,0.987,195,124,1,Democracy,49044799849.59325,2579226.2272587125,6772.15521774266,0.943
New Zealand,1967,Johnson,0,0.987,166,104,1,Democracy,49290637931.88444,2612975.0603333334,6772.15521774266,0.861
New Zealand,1968,Johnson,0,0.987,198,111,1,Democracy,49686544550.31365,2636597.9795583575,6772.15521774266,0.806
New Zealand,1969,Nixon,0,0.987,229,121,1,Democracy,52443382707.148384,2687172.2755476143,6772.15521774266,0.862
New Zealand,1970,Nixon,0,0.987,236,166,1,Democracy,53342541407.48837,2714178.805900811,6772.15521774266,0.881
New Zealand,1971,Nixon,16432500,0.987,244,138,1,Democracy,55077107780.69487,2760714.2763763163,6772.15521774266,0.62
New Zealand,1972,Nixon,0,0.987,293,166,1,Democracy,57153130351.977974,2810857.0645971075,6772.15521774266,0.534
New Zealand,1973,Nixon,0,0.987,433,264,1,Democracy,61174727999.72259,2870509.2183676967,6772.15521774266,0.357
New Zealand,1974,Ford,0,0.987,370,467,1,Democracy,62472981236.24452,2902259.124107074,6772.15521774266,0.327
New Zealand,1975,Ford,0,0.987,288,442,1,Democracy,63037775830.68737,2949068.748486765,6772.15521774266,0.332
New Zealand,1976,Ford,0,0.987,379,456,1,Democracy,63417139438.404526,2969784.6507943827,6772.15521774266,0.31
New Zealand,1977,Carter,0,0.987,413,460,1,Democracy,62598052228.01839,2990646.073144095,6772.15521774266,0.566
New Zealand,1978,Carter,0,0.987,605,501,1,Democracy,62285843140.03365,3026750.016435293,6772.15521774266,0.658
New Zealand,1979,Carter,0,0.987,794,621,1,Democracy,62723373612.08463,3011654.03774977,6772.15521774266,0.543
New Zealand,1980,Carter,0,0.987,793,769,1,Democracy,63671316010.39999,3041921.6640288695,6772.15521774266,0.524
New Zealand,1981,Reagan,0,0.987,820,1032,1,Democracy,65479306606.528275,3054113.7185379337,6772.15521774266,0.371
New Zealand,1982,Reagan,0,0.987,870,930,1,Democracy,67002783483.213425,3051061.1313673593,6772.15521774266,0.282
New Zealand,1983,Reagan,0,0.987,828,830,1,Democracy,69458827229.03854,3084808.0717032887,6772.15521774266,0.311
New Zealand,1984,Reagan,0,0.987,880,956,1,Democracy,71003854411.49083,3115810.9082464967,6772.15521774266,0.199
New Zealand,1985,Reagan,0,0.987,968,957,1,Democracy,72728560606.60542,3134561.9706299733,6772.15521774266,0.206
New Zealand,1986,Reagan,0,0.987,1097,1050,1,Democracy,75621010637.10977,3181934.808234081,6772.15521774266,0.188
New Zealand,1987,Reagan,0,0.987,1180,1130,0,Democracy,77768320990.79054,3191494.945694873,6772.15521774266,0.173
New Zealand,1988,Reagan,0,0.987,1301,1224,0,Democracy,79418724314.62079,3197884.3228336056,6772.15521774266,0.113
New Zealand,1989,G.H.W. Bush,0,0.987,1341,1430,0,Democracy,80377490095.92232,3217129.305985148,6772.15521774266,0.12
New Zealand,1990,G.H.W. Bush,0,0.987,1327,1703,0,Democracy,79737035409.65475,3272288.0248982394,6772.15521774266,0.176
New Zealand,1991,G.H.W. Bush,0,0.987,1325,1406,0,Democracy,81510688839.6187,3315105.479667125,6772.15521774266,0.197
New Zealand,1992,G.H.W. Bush,0,0.987,1335,1800,0,Democracy,82825349097.14714,3355126.390639185,6772.15521774266,0.221
New Zealand,1993,Clinton,0,0.987,1326,1736,0,Democracy,87420880640.15784,3395630.4456091835,6772.15521774266,0.2
New Zealand,1994,Clinton,0,0.987,1545,2291,0,Democracy,91444676687.35985,3433188.5714929034,6772.15521774266,0.253
New Zealand,1995,Clinton,0,0.987,1596,2583,0,Democracy,97293692621.1801,3478111.3885721005,6772.15521774266,0.163
New Zealand,1996,Clinton,0,0.987,1608,2464,0,Democracy,99557380168.24594,3541284.2436038107,6772.15521774266,0.231
New Zealand,1997,Clinton,0,0.987,1734,2593,0,Democracy,102691994448.46513,3598400.503102457,6772.15521774266,0.222
New Zealand,1998,Clinton,0,0.987,1803,2389,0,Democracy,105396998982.86714,3627303.1636219933,6772.15521774266,0.218
New Zealand,1999,Clinton,0,0.987,1911,2407,0,Democracy,109042112743.01332,3667423.757137673,6772.15521774266,0.198
New Zealand,2000,Clinton,0,0.987,2186,2425,0,Democracy,114518245890.4011,3693185.7853414863,6772.15521774266,0.211
New Zealand,2001,G.W. Bush,0,0.987,2384,2152,0,Democracy,116831667914.90108,3715411.5105520324,6772.15521774266,0.177
New Zealand,2002,G.W. Bush,0,0.987,2471,2061,0,Democracy,121965005454.9676,3805660.0372378123,6772.15521774266,0.125
New Zealand,2003,G.W. Bush,0,0.987,2601,2188,0,Democracy,125553776280.63713,3832393.1141075515,6772.15521774266,0.165
New Zealand,2004,G.W. Bush,0,0.987,3178,2618,0,Democracy,128860981832.29144,3898100.7293259567,6772.15521774266,0.134
New Zealand,2005,G.W. Bush,0,0.987,3368,2882,0,Democracy,132387623766.98732,3933341.9836562322,6772.15521774266,0.082
New Zealand,2006,G.W. Bush,0,0.987,3326,3107,0,Democracy,136692539025.16187,4012800.7625095844,6772.15521774266,0.097
New Zealand,2007,G.W. Bush,283585,0.987,3316,2984,0,Democracy,141137439388.08267,4024857.2404716997,6772.15521774266,0.101
New Zealand,2008,G.W. Bush,477821,0.987,3352,3258,0,Democracy,142698521431.7131,4097960.6275026803,6772.15521774266,0.101
New Zealand,2009,Obama,55154,0.987,2721,2681,0,Democracy,144276870170.54102,4130875.797655924,6772.15521774266,0.234
New Zealand,2010,Obama,14981,0.987,2941,3214,0,Democracy,148819500127.03076,4205904.797237922,6772.15521774266,0.164
New Zealand,2011,Obama,4985267,0.987,3345,3803,0,Democracy,152739546911.72025,4214325.024252666,6772.15521774266,0.263
New Zealand,2012,Obama,-21531,0.987,3624,3578,0,Democracy,155513751696.06573,4260938.503637765,6772.15521774266,0.188
New Zealand,2013,Obama,112414,0.987,3668,3734,0,Democracy,159929671112.41885,4265201.573320986,6772.15521774266,0.212
New Zealand,2014,Obama,0,0.987,3980,4933,0,Democracy,164965137393.79962,4273740.512560558,6772.15521774266,0.233
New Zealand,2015,Obama,13289,0.987,NA,NA,0,Democracy,163160464778.92856,4303761.647534689,6772.15521774266,0.227
New Zealand,2016,Obama,-395457,0.987,NA,NA,0,Democracy,NA,NA,6772.15521774266,NA
New Zealand,2017,Trump,0,0.987,NA,NA,0,Democracy,NA,NA,6772.15521774266,NA
New Zealand,2018,Trump,0,0.987,NA,NA,0,NA,NA,NA,6772.15521774266,NA
New Zealand,2019,Trump,8348,0.987,NA,NA,NA,NA,NA,NA,6772.15521774266,NA
New Zealand,2020,Trump,-5447,0.987,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,2021,Biden,0,0.987,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,2022,Biden,0,0.987,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,2023,Biden,0,0.987,NA,NA,NA,NA,NA,NA,NA,NA
Vanuatu,1981,Reagan,0,0.897,7,0,0,NA,490531472.97605574,114233.51391414744,NA,0.025
Vanuatu,1982,Reagan,0,0.897,6,1,0,NA,507496311.05669826,118657.91874408521,5327.65975709605,-0.064
Vanuatu,1983,Reagan,0,0.897,0,1,0,NA,515166135.5979356,122761.65619902645,5327.65975709605,-0.018
Vanuatu,1984,Reagan,0,0.897,0,1,0,NA,521385370.0008951,126373.86814977822,5327.65975709605,-0.043
Vanuatu,1985,Reagan,0,0.897,0,0,0,NA,522951874.6930578,130744.45868044942,5327.65975709605,-0.035
Vanuatu,1986,Reagan,0,0.897,0,1,0,NA,544293945.5646418,133786.42979891758,5327.65975709605,-0.021
Vanuatu,1987,Reagan,0,0.897,0,1,0,NA,562555300.944114,136625.65232051068,5327.65975709605,-0.022
Vanuatu,1988,Reagan,0,0.897,8,1,0,NA,563681537.4070524,138136.83073965675,5327.65975709605,-0.008
Vanuatu,1989,G.H.W. Bush,0,0.897,15,1,0,NA,581429334.6438446,138275.03666184028,5327.65975709605,-0.002
Vanuatu,1990,G.H.W. Bush,0,0.897,1,6,0,NA,574493878.5897158,139246.3575754469,5327.65975709605,0.005
Vanuatu,1991,G.H.W. Bush,0,0.897,2,1,0,NA,587860363.1355577,141775.48588045462,5327.65975709605,0.018
Vanuatu,1992,G.H.W. Bush,0,0.897,5,1,0,NA,605763376.5245969,145655.56941472867,5327.65975709605,-0.011
Vanuatu,1993,Clinton,57104,0.897,4,1,0,NA,622964442.1984454,149044.47048078914,5327.65975709605,0.025
Vanuatu,1994,Clinton,27942,0.916,4,1,0,NA,636185025.7591256,153737.21073537658,5327.65975709605,0.021
Vanuatu,1995,Clinton,91206,0.931,0,1,0,NA,644509422.4374794,157471.5364557565,5327.65975709605,-0.046
Vanuatu,1996,Clinton,157556,0.931,1,1,0,NA,651638162.2720686,162105.07255734288,5327.65975709605,0.019
Vanuatu,1997,Clinton,174160,0.931,2,1,0,NA,672827809.6707683,167879.20803677727,5327.65975709605,-0.004
Vanuatu,1998,Clinton,161579,0.931,5,44,0,NA,686419833.0333846,172473.69309041844,5327.65975709605,0.042
Vanuatu,1999,Clinton,2491855,0.931,24,9,0,NA,705911193.9928068,176133.93871129872,5327.65975709605,0
Vanuatu,2000,Clinton,2209062,0.931,9,2,0,NA,712293070.1036354,180592.79059821737,5327.65975709605,0.005
Vanuatu,2001,G.W. Bush,1956534,0.931,1,1,0,NA,718732642.3425899,183505.51490438476,5327.65975709605,-0.033
Vanuatu,2002,G.W. Bush,2112067,0.931,3,1,0,NA,735455063.7895296,188527.65764230074,5327.65975709605,-0.064
Vanuatu,2003,G.W. Bush,2473427,0.931,1,2,0,NA,762413791.7087721,192914.04384457952,5327.65975709605,-0.004
Vanuatu,2004,G.W. Bush,2976298,0.931,2,10,0,NA,782496494.1116143,197205.18225717908,5327.65975709605,-0.011
Vanuatu,2005,G.W. Bush,2754055,0.931,3,10,0,NA,825913000.775141,202602.25478913137,5327.65975709605,0.041
Vanuatu,2006,G.W. Bush,101415816,0.931,2,10,0,NA,868258465.8360951,205869.96281919075,5327.65975709605,0.029
Vanuatu,2007,G.W. Bush,4716826,0.931,1,26,0,NA,927496890.6116726,211292.77290204045,5327.65975709605,0.084
Vanuatu,2008,G.W. Bush,3909146,0.931,2,70,0,NA,966314588.3706567,215776.83903920435,5327.65975709605,0.078
Vanuatu,2009,Obama,4281508,0.931,2,4,0,NA,985835437.9431466,219915.7945454294,5327.65975709605,0.029
Vanuatu,2010,Obama,1174562,0.931,2,21,0,NA,1005750634.8354614,225257.6191041063,5327.65975709605,0.09
Vanuatu,2011,Obama,3064349,0.931,2,6,0,NA,1020950609.1670307,230038.04792848058,5327.65975709605,0.013
Vanuatu,2012,Obama,3163932,0.931,3,109,0,NA,1031211333.3738441,233982.12440728344,5327.65975709605,0.028
Vanuatu,2013,Obama,3596046,0.931,4,38,0,NA,1041575179.5733368,235154.9646866021,5327.65975709605,-0.038
Vanuatu,2014,Obama,3273218,0.931,7,23,0,NA,1019930168.863051,239426.07875814737,5327.65975709605,0.072
Vanuatu,2015,Obama,6338874,0.941,NA,NA,0,NA,1014843245.9238366,238708.87686261756,5327.65975709605,-0.015
Vanuatu,2016,Obama,5511344,0.941,NA,NA,0,NA,NA,NA,5327.65975709605,NA
Vanuatu,2017,Trump,3508133,0.941,NA,NA,0,NA,NA,NA,5327.65975709605,NA
Vanuatu,2018,Trump,3363360,0.94,NA,NA,0,NA,NA,NA,5327.65975709605,NA
Vanuatu,2019,Trump,3181919,0.93,NA,NA,NA,NA,NA,NA,5327.65975709605,NA
Vanuatu,2020,Trump,2722926,0.917,NA,NA,NA,NA,NA,NA,NA,NA
Vanuatu,2021,Biden,2675225,0.917,NA,NA,NA,NA,NA,NA,NA,NA
Vanuatu,2022,Biden,3517256,0.917,NA,NA,NA,NA,NA,NA,NA,NA
Vanuatu,2023,Biden,11653672,0.917,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,1978,Carter,0,0.865,3,2,0,Democracy,636185025.7591256,212777.01108536238,NA,0
Solomon Islands,1979,Carter,0,0.89,5,2,0,Democracy,654249934.984217,217509.97706020888,5194.43851056427,0.004
Solomon Islands,1980,Carter,0,0.89,15,3,0,Democracy,683679637.7454187,224134.14204181795,5194.43851056427,0.064
Solomon Islands,1981,Reagan,0,0.89,15,4,0,Democracy,720171546.0513484,230038.04792848058,5194.43851056427,0.08
Solomon Islands,1982,Reagan,0,0.89,1,3,0,Democracy,724505564.3805972,238947.70513371364,5194.43851056427,0.039
Solomon Islands,1983,Reagan,0,0.89,7,3,0,Democracy,760890487.9368925,245732.78876191442,5194.43851056427,0.053
Solomon Islands,1984,Reagan,64679,0.89,1,2,0,Democracy,795912648.7215284,252710.53948359413,5194.43851056427,0.013
Solomon Islands,1985,Reagan,69809,0.89,2,2,0,Democracy,829223268.9008043,261189.11435523024,5194.43851056427,0.088
Solomon Islands,1986,Reagan,18834,0.89,0,3,0,Democracy,849365365.704703,269412.78523037897,5194.43851056427,-0.039
Solomon Islands,1987,Reagan,50661,0.89,5,2,0,Democracy,875232392.0734991,279847.4745555815,5194.43851056427,-0.006
Solomon Islands,1988,Reagan,51299,0.89,3,3,0,Democracy,886684691.8327907,285500.7685447076,5194.43851056427,0.02
Solomon Islands,1989,G.H.W. Bush,51452,0.89,1,3,0,Democracy,781714388.7353654,298343.2654363092,5194.43851056427,0.017
Solomon Islands,1990,G.H.W. Bush,78595,0.89,3,6,0,Democracy,685733756.2958921,309279.29037574335,5194.43851056427,0.029
Solomon Islands,1991,G.H.W. Bush,85866,0.89,0,5,0,Democracy,668134460.8883024,319336.2813412999,5194.43851056427,0.022
Solomon Islands,1992,G.H.W. Bush,25326,0.89,2,59,0,Democracy,687794046.4548008,330050.18577961414,5194.43851056427,0.25
Solomon Islands,1993,Clinton,38070,0.89,4,3,0,Democracy,706617458.2600788,343176.4412968937,5194.43851056427,0.269
Solomon Islands,1994,Clinton,14902,0.89,1,1,0,Democracy,748813116.7488935,353274.2689154733,5194.43851056427,0.241
Solomon Islands,1995,Clinton,184236,0.89,5,3,0,Democracy,770076177.7027178,363305.7335698069,5194.43851056427,0.051
Solomon Islands,1996,Clinton,152185,0.89,2,8,0,Democracy,797506066.9060156,376246.57800479635,5194.43851056427,0.084
Solomon Islands,1997,Clinton,256841,0.89,1,2,0,Democracy,800702479.737421,388092.89109885745,5194.43851056427,0.045
Solomon Islands,1998,Clinton,211963,0.823,4,3,0,Democracy,789570748.9542525,397917.5094116992,5194.43851056427,0.079
Solomon Islands,1999,Clinton,2781885,0.541,1,2,0,Democracy,780152522.344908,406768.70072806673,5194.43851056427,0.03
Solomon Islands,2000,Clinton,1756826,0.481,1,6,0,Anocracy,732519119.3378654,415816.7760363821,5194.43851056427,0.013
Solomon Islands,2001,G.W. Bush,183835,0.47,3,8,0,Anocracy,704500782.4864655,419576.01823575556,5194.43851056427,0.019
Solomon Islands,2002,G.W. Bush,315113,0.727,1,2,0,Anocracy,692625495.1219211,424641.2611291765,5194.43851056427,0.07
Solomon Islands,2003,G.W. Bush,342474,0.932,2,2,0,NA,698188722.3211794,434086.8898189891,5194.43851056427,0.022
Solomon Islands,2004,G.W. Bush,111437,0.932,4,3,0,Democracy,732519119.3378654,443742.62503756565,5194.43851056427,0.037
Solomon Islands,2005,G.W. Bush,261426,0.932,2,3,0,Democracy,764704467.3793952,450899.61023807124,5194.43851056427,0.021
Solomon Islands,2006,G.W. Bush,255966,0.932,3,6,0,Democracy,796708959.4592577,466027.53530525276,5194.43851056427,-0.039
Solomon Islands,2007,G.W. Bush,482100,0.932,2,6,0,Democracy,841755373.7445574,474491.98242599616,5194.43851056427,-0.06
Solomon Islands,2008,G.W. Bush,118965,0.932,2,6,0,Democracy,895596021.1366826,484077.356302953,5194.43851056427,-0.044
Solomon Islands,2009,Obama,187752,0.932,1,7,0,Democracy,922870980.5710254,495340.16125728795,5194.43851056427,0.006
Solomon Islands,2010,Obama,349821,0.932,1,6,0,Democracy,976026211.4396524,502826.2691211303,5194.43851056427,-0.007
Solomon Islands,2011,Obama,632568,0.932,2,6,0,Democracy,1040534125.0078033,508896.533091413,5194.43851056427,-0.037
Solomon Islands,2012,Obama,1700271,0.932,2,8,0,Democracy,1098267746.9626439,516071.189967143,5194.43851056427,0.011
Solomon Islands,2013,Obama,1769970,0.932,10,10,0,Democracy,1137387724.2934718,513497.27416912426,5194.43851056427,-0.018
Solomon Islands,2014,Obama,2197389,0.932,9,7,0,Democracy,1160364480.4541817,514011.0282775354,5194.43851056427,-0.024
Solomon Islands,2015,Obama,735724,0.932,NA,NA,0,Democracy,1182622184.186373,514011.0282775354,5194.43851056427,-0.036
Solomon Islands,2016,Obama,27893380,0.91,NA,NA,0,Democracy,NA,NA,5194.43851056427,NA
Solomon Islands,2017,Trump,1242733,0.91,NA,NA,0,Democracy,NA,NA,5194.43851056427,NA
Solomon Islands,2018,Trump,655393,0.91,NA,NA,0,NA,NA,NA,5194.43851056427,NA
Solomon Islands,2019,Trump,26092531,0.911,NA,NA,NA,NA,NA,NA,5194.43851056427,NA
Solomon Islands,2020,Trump,1949288,0.889,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,2021,Biden,2771692,0.884,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,2022,Biden,24663105,0.884,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,2023,Biden,2731554,0.884,NA,NA,NA,NA,NA,NA,NA,NA
Kiribati,1999,Clinton,1644075,NA,2,7,0,NA,NA,NA,NA,0
Kiribati,2000,Clinton,1773638,NA,1,4,0,NA,NA,NA,1879.84160806243,-0.025
Kiribati,2001,G.W. Bush,1615125,NA,1,6,0,NA,NA,NA,1879.84160806243,0.053
Kiribati,2002,G.W. Bush,1675756,NA,1,4,0,NA,NA,NA,1879.84160806243,-0.074
Kiribati,2003,G.W. Bush,1761524,NA,2,1,0,NA,NA,NA,1879.84160806243,-0.013
Kiribati,2004,G.W. Bush,2046108,NA,2,1,0,NA,NA,NA,1879.84160806243,0.035
Kiribati,2005,G.W. Bush,1764329,NA,1,2,0,NA,NA,NA,1879.84160806243,-0.013
Kiribati,2006,G.W. Bush,1562065,NA,2,1,0,NA,NA,NA,1879.84160806243,0.047
Kiribati,2007,G.W. Bush,1294529,NA,2,1,0,NA,NA,NA,1879.84160806243,0.07
Kiribati,2008,G.W. Bush,878661,NA,1,7,0,NA,NA,NA,1879.84160806243,0.077
Kiribati,2009,Obama,41189,NA,1,1,0,NA,NA,NA,1879.84160806243,0.124
Kiribati,2010,Obama,15139,NA,1,9,0,NA,NA,NA,1879.84160806243,0.066
Kiribati,2011,Obama,382,NA,1,18,0,NA,NA,NA,1879.84160806243,0.102
Kiribati,2012,Obama,43774,NA,1,5,0,NA,NA,NA,1879.84160806243,-0.018
Kiribati,2013,Obama,47576,NA,1,7,0,NA,NA,NA,1879.84160806243,0.172
Kiribati,2014,Obama,0,NA,3,3,0,NA,NA,NA,1879.84160806243,0.046
Kiribati,2015,Obama,210207,NA,NA,NA,0,NA,NA,NA,1879.84160806243,0
Kiribati,2016,Obama,0,NA,NA,NA,0,NA,NA,NA,1879.84160806243,NA
Kiribati,2017,Trump,0,NA,NA,NA,0,NA,NA,NA,1879.84160806243,NA
Kiribati,2018,Trump,4988,NA,NA,NA,0,NA,NA,NA,1879.84160806243,NA
Kiribati,2019,Trump,23037,NA,NA,NA,NA,NA,NA,NA,1879.84160806243,NA
Kiribati,2020,Trump,509829,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kiribati,2021,Biden,462769,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kiribati,2022,Biden,948503,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kiribati,2023,Biden,29282678,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,2000,Clinton,0,NA,0,0,0,NA,NA,NA,NA,0
Tuvalu,2001,G.W. Bush,0,NA,0,0,0,NA,NA,NA,4076.60465203651,0.271
Tuvalu,2002,G.W. Bush,0,NA,0,0,0,NA,NA,NA,4076.60465203651,-0.055
Tuvalu,2003,G.W. Bush,0,NA,0,0,0,NA,NA,NA,4076.60465203651,0.042
Tuvalu,2004,G.W. Bush,0,NA,0,0,0,NA,NA,NA,4076.60465203651,0.012
Tuvalu,2005,G.W. Bush,0,NA,0,0,0,NA,NA,NA,4076.60465203651,-0.053
Tuvalu,2006,G.W. Bush,0,NA,0,0,0,NA,NA,NA,4076.60465203651,0.052
Tuvalu,2007,G.W. Bush,0,NA,0,0,0,NA,NA,NA,4076.60465203651,0.019
Tuvalu,2008,G.W. Bush,0,NA,0,0,0,NA,NA,NA,4076.60465203651,-0.012
Tuvalu,2009,Obama,13730,NA,0,0,0,NA,NA,NA,4076.60465203651,-0.054
Tuvalu,2010,Obama,51725,NA,0,0,0,NA,NA,NA,4076.60465203651,-0.012
Tuvalu,2011,Obama,33360,NA,0,1,0,NA,NA,NA,4076.60465203651,-0.021
Tuvalu,2012,Obama,113629,NA,0,1,0,NA,NA,NA,4076.60465203651,-0.064
Tuvalu,2013,Obama,0,NA,0,0,0,NA,NA,NA,4076.60465203651,0.023
Tuvalu,2014,Obama,0,NA,0,1,0,NA,NA,NA,4076.60465203651,-0.056
Tuvalu,2015,Obama,197695,NA,NA,NA,0,NA,NA,NA,4076.60465203651,-0.008
Tuvalu,2016,Obama,0,NA,NA,NA,0,NA,NA,NA,4076.60465203651,NA
Tuvalu,2017,Trump,-271,NA,NA,NA,0,NA,NA,NA,4076.60465203651,NA
Tuvalu,2018,Trump,0,NA,NA,NA,0,NA,NA,NA,4076.60465203651,NA
Tuvalu,2019,Trump,0,NA,NA,NA,NA,NA,NA,NA,4076.60465203651,NA
Tuvalu,2020,Trump,173609,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,2021,Biden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,2022,Biden,209150,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,2023,Biden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fiji,1970,Nixon,0,0.911,11,5,0,Democracy,2127046000.7765117,500318.41264142236,NA,0.141
Fiji,1971,Nixon,0,0.911,13,5,0,Democracy,2360171210.087986,507372.1312382197,4705.10060973521,0.371
Fiji,1972,Nixon,0,0.911,15,5,0,Democracy,2556742949.3870683,520736.794404026,4705.10060973521,0.085
Fiji,1973,Nixon,0,0.911,16,10,0,Democracy,2800321306.8767724,530194.9245060827,4705.10060973521,0.226
Fiji,1974,Ford,0,0.911,40,12,0,Democracy,2964576422.499411,538746.2716473495,4705.10060973521,0.216
Fiji,1975,Ford,0,0.911,3,11,0,Democracy,3048757599.0359087,554044.3407602672,4705.10060973521,-0.051
Fiji,1976,Ford,0,0.911,6,11,0,Democracy,3132195395.680005,562980.3476334168,4705.10060973521,0.112
